model_id,event_id,node_type,node_id,timesteps,oscillation_score,direction_changes,peaks_troughs,mean_curvature,normalized_tv,std_dev,value_range,min_value,max_value,rank
1,65,2,856,387,8.564253567950827,0,0,0.0010300673447646105,1.0,1.6666509353900487,6.063751220703125,300.86114501953125,306.9248962402344,4.0
1,65,2,914,387,8.398144120857797,0,0,0.0012746835683847403,1.0,1.661534373809375,5.887054443359375,301.037841796875,306.9248962402344,5.0
1,66,1,15,36,10.268537244199013,1,0,0.1329302941176506,1.0035512268094298,2.6143825550881035,6.203490000000045,297.58856,303.79205,1.0
1,66,1,12,36,8.815973084159339,1,0,0.1074435294117627,1.0035020237104249,2.1901446466784598,5.225549999999998,295.13855,300.3641,2.0
1,66,1,11,36,6.7966269947710245,2,0,0.05340617647058319,1.0052547936016134,1.563599757574176,3.7565700000000106,292.9735,296.73007,3.0
1,66,1,14,36,6.76653996257661,1,0,0.09608794117646452,1.0047319855937256,1.6219547513342087,3.8038999999999987,297.286,301.0899,4.0
1,66,1,9,36,6.415665543099991,0,0,0.0912479411764697,1.0,1.5614602059085716,3.6737699999999904,312.34668,316.02045,5.0
1,66,2,3241,36,6.415544590287239,0,0,0.09117665010340073,1.0,1.5613886577208627,3.673736572265625,312.3466491699219,316.0203857421875,1.0
1,66,2,3240,36,6.2110095862280446,0,0,0.08935098087086397,1.0,1.5116355149645784,3.52276611328125,312.5006408691406,316.0234069824219,2.0
1,66,2,3132,36,6.203982696677772,0,0,0.08431647805606618,1.0,1.4984177421636462,3.5328369140625,312.49066162109375,316.02349853515625,3.0
1,66,2,3131,36,6.1990373434118835,0,0,0.08655233944163603,1.0,1.501528284327721,3.523468017578125,312.49847412109375,316.0219421386719,4.0
1,66,2,2440,36,4.708962361351986,2,0,0.03690652286305147,1.006873210101536,0.95750722567473,2.3443603515625,313.6780700683594,316.0224304199219,5.0
1,67,1,12,147,4.3792403757667975,11,0,0.011903931034483102,2.056782488007982,0.3439598754408666,1.6427600000000098,295.00772,296.65048,1.0
1,67,1,0,147,4.178828880465555,9,1,0.010999724137930352,2.078604126583981,0.32089659857054953,1.5072999999999865,292.1361,293.6434,2.0
1,67,1,11,147,4.141722391265683,9,1,0.011982206896551627,2.042568066694824,0.31395875375213617,1.5161599999999567,292.84604,294.3622,3.0
1,67,1,14,147,3.9033791179078863,27,0,0.006414689655172157,2.34542734243534,0.10624216293822984,0.5347000000000435,297.2614,297.7961,4.0
1,67,1,4,147,3.5296631164600947,9,1,0.005661172413793589,2.1890254435972762,0.19856460083156993,0.8104200000000219,310.3845,311.19492,5.0
1,67,2,857,147,9.172643013587983,0,0,0.0025929418103448278,1.0,1.846692141232115,6.44232177734375,300.8454284667969,307.2877502441406,1.0
1,67,2,856,147,9.157529094299074,0,0,0.0025253822063577586,1.0,1.846046100915501,6.426605224609375,300.86114501953125,307.2877502441406,2.0
1,67,2,914,147,8.98527104528284,0,0,0.0035309890220905174,1.0,1.8369136436695503,6.249908447265625,301.037841796875,307.2877502441406,3.0
1,67,2,913,147,8.968181489428073,0,0,0.00322455044450431,1.0,1.8359093858115072,6.232513427734375,301.05523681640625,307.2877502441406,4.0
1,67,2,978,147,8.86877113786671,0,0,0.0027758368130387933,1.0,1.829940842094524,6.131500244140625,301.15625,307.2877502441406,5.0
1,69,1,9,39,4.060175883273806,9,4,0.022991081081078994,1.7359009628611537,0.16218487061177972,0.5161699999999882,312.25,312.76617,1.0
1,69,1,12,39,3.722581075097237,4,2,0.021945675675681287,1.4335874071102859,0.3813532752145904,1.0469400000000064,295.11536,296.1623,2.0
1,69,1,2,39,3.385462509397428,6,2,0.013641081081080092,1.3963318139396677,0.26962967329366494,0.7393299999999954,310.1971,310.93643,3.0
1,69,1,0,39,3.3556879951878855,4,2,0.020805135135132075,1.449031737493239,0.3526487631969724,0.9666799999999967,292.22726,293.19394,4.0
1,69,1,11,39,3.321437187917728,4,2,0.019610270270277397,1.4191705107426955,0.35323029878128853,0.9625199999999836,292.95145,293.91397,5.0
1,69,2,961,39,4.329842004312084,7,5,0.0067963471283783786,2.595166163141994,0.025637146197985315,0.080810546875,300.9023742675781,300.9831848144531,1.0
1,69,2,2854,39,4.140955425650899,6,4,0.012441274282094595,2.5106482931412466,0.06739603169062121,0.19488525390625,342.9051818847656,343.1000671386719,2.0
1,69,2,3612,39,3.692417121357873,6,3,0.004138843433277027,2.3727087576374744,0.02323721872291827,0.074920654296875,325.9089660644531,325.98388671875,3.0
1,69,2,2941,39,3.6636037691193932,6,4,0.00783229518581081,2.0851782363977485,0.05383438107485314,0.16265869140625,300.8069763183594,300.9696350097656,4.0
1,69,2,841,39,3.65481512489396,6,4,0.007928796716638514,2.069661695161877,0.05526990848994742,0.16778564453125,300.80694580078125,300.9747314453125,5.0
1,73,1,12,147,5.214705509298215,14,1,0.01566627586206864,2.7030292798224798,0.3921825692206473,1.6584799999999973,295.00772,296.6662,1.0
1,73,1,0,147,4.936048681134003,10,0,0.013832344827586314,2.725706908702773,0.365272735280825,1.5182300000000168,292.1361,293.65433,2.0
1,73,1,11,147,4.884869168677913,10,0,0.014629241379311915,2.6765624284003247,0.35731285202369406,1.5275899999999751,292.84604,294.37363,3.0
1,73,1,4,147,4.456859524965826,8,2,0.008423241379309415,3.129594023635882,0.2322028828778393,0.8165500000000065,310.3845,311.20105,4.0
1,73,1,14,147,4.453527621188251,24,1,0.006982344827585997,2.979564109821793,0.12255959700055102,0.5299500000000421,297.2614,297.79135,5.0
1,73,2,857,147,7.906004881622896,0,0,0.0028850686961206895,1.0,1.489596720206279,5.54119873046875,300.8454284667969,306.3866271972656,1.0
1,73,2,856,147,7.890790906571722,0,0,0.002732691271551724,1.0,1.4888706352798515,5.525482177734375,300.86114501953125,306.3866271972656,2.0
1,73,2,914,147,7.716405476570018,0,0,0.003526569234913793,1.0,1.4780362732455266,5.348785400390625,301.037841796875,306.3866271972656,3.0
1,73,2,913,147,7.699136832406085,0,0,0.0031780374461206897,1.0,1.4768887447401506,5.331390380859375,301.05523681640625,306.3866271972656,4.0
1,73,2,978,147,7.598653102012495,0,0,0.003020398370150862,1.0,1.4700614979573843,5.230377197265625,301.15625,306.3866271972656,5.0
1,75,1,12,147,5.1539489621884735,13,0,0.015697586206896364,2.6700278832747366,0.39385961457169927,1.6640800000000127,295.00772,296.6718,1.0
1,75,1,0,147,4.806208634418201,7,0,0.013489241379308764,2.690876928620591,0.36643194375950183,1.5263499999999794,292.1361,293.66245,2.0
1,75,1,11,147,4.748660677123336,7,0,0.014185241379312895,2.632667135087389,0.3597338949419328,1.537080000000003,292.84604,294.38312,3.0
1,75,1,14,147,4.601464585315635,27,1,0.007681379310346184,2.98742469879547,0.12331093803048153,0.5312000000000126,297.2614,297.7926,4.0
1,75,1,4,147,4.367695924822144,5,1,0.007905517241379287,3.145901980719568,0.23060906326505026,0.8163700000000063,310.3845,311.20087,5.0
1,75,2,857,147,8.744824906341803,0,0,0.002791621767241379,1.0,1.7862759005657363,6.0552978515625,300.8454284667969,306.9007263183594,1.0
1,75,2,856,147,8.72964815785786,0,0,0.002571263806573276,1.0,1.7855795968930932,6.039581298828125,300.86114501953125,306.9007263183594,2.0
1,75,2,914,147,8.555463336533247,0,0,0.003120580212823276,1.0,1.7749057218004427,5.862884521484375,301.037841796875,306.9007263183594,3.0
1,75,2,913,147,8.538272842636653,0,0,0.002848658068426724,1.0,1.7738207135089363,5.845489501953125,301.05523681640625,306.9007263183594,4.0
1,75,2,858,147,8.47565686631201,2,0,0.0034848969558189656,1.0036977466188597,1.7632959782531552,5.711090087890625,301.18963623046875,306.9007263183594,5.0
1,80,1,9,387,8.071601647602797,41,13,0.013563480519480565,6.466234157290775,0.18252150167698641,0.7306199999999876,312.25,312.98062,1.0
1,80,1,12,387,6.3269598137594425,23,1,0.008034129870128555,3.8756443665579825,0.4250969498612904,1.7575400000000059,295.00772,296.76526,2.0
1,80,1,0,387,6.109348282914775,19,1,0.007154103896103701,3.881404485692281,0.39136028076300344,1.6162499999999795,292.1361,293.75235,3.0
1,80,1,11,387,6.072615929653242,19,0,0.007479350649350931,3.8392877909645406,0.3934308337556346,1.6337899999999763,292.84604,294.47983,4.0
1,80,1,4,387,5.857813486119742,17,2,0.004367584415584948,4.558609214527542,0.2229459888369244,0.8714499999999816,310.3845,311.25595,5.0
1,80,2,1765,387,10.498902602014772,53,30,0.005410489169034091,9.369185029730675,0.05616864521269732,0.17449951171875,343.9757995605469,344.1502990722656,1.0
1,80,2,857,387,10.18911294030168,0,0,0.0011961305296266235,1.0,2.075341252399214,7.29620361328125,300.8454284667969,308.1416320800781,2.0
1,80,2,856,387,10.17453148997834,0,0,0.0011136934354707792,1.0,2.075040869858724,7.280487060546875,300.86114501953125,308.1416320800781,3.0
1,80,2,914,387,10.009068646649105,0,0,0.0013197861708603895,1.0,2.070441591289086,7.103790283203125,301.037841796875,308.1416320800781,4.0
1,80,2,913,387,9.99275596777902,0,0,0.0012170568689123377,1.0,2.069969940036445,7.086395263671875,301.05523681640625,308.1416320800781,5.0
1,81,1,9,387,10.869527850717605,41,20,0.01671937662337485,9.231264816622426,0.16073191169844445,0.7171000000000163,312.25,312.9671,1.0
1,81,1,4,387,8.828604828410434,15,4,0.007464623376623044,7.534125597110572,0.20010155447668015,0.8582999999999856,310.3845,311.2428,2.0
1,81,1,12,387,8.310604270758239,17,3,0.011837402597404593,5.992442826620302,0.3711374947491439,1.7691800000000057,295.00772,296.7769,3.0
1,81,1,0,387,8.1953656342787,17,3,0.010904389610390378,6.048207024029536,0.3420267032858052,1.6229999999999905,292.1361,293.7591,4.0
1,81,1,2,387,8.101253264164983,33,4,0.007771792207792815,6.267738577414386,0.257847671774445,1.143130000000042,310.0997,311.24283,5.0
1,81,2,2854,387,10.455372803834566,33,17,0.008247434938108766,9.496916372008881,0.09379337085046169,0.371124267578125,342.86041259765625,343.2315368652344,1.0
1,81,2,3412,387,10.385384201023355,45,10,0.0027618804535308444,9.622817229336437,0.022327730596707257,0.1048583984375,298.8681640625,298.9730224609375,2.0
1,81,2,563,387,9.216202397010136,37,9,0.006392283253855519,8.282794023283527,0.0517012784403929,0.332916259765625,298.94952392578125,299.2824401855469,3.0
1,81,2,374,387,9.209107680280061,43,9,0.003034160663555195,8.420942772656113,0.0320856515921115,0.175445556640625,298.91326904296875,299.0887145996094,4.0
1,81,2,2872,387,9.207976231216271,27,11,0.004158475801542208,8.472989065713977,0.07630434650752306,0.281890869140625,342.9525146484375,343.2344055175781,5.0
1,83,1,12,39,3.6902243976945464,2,1,0.02083837837838049,1.2192419090794917,0.5682735402519005,1.4293800000000374,295.1192,296.54858,1.0
1,83,1,0,39,3.3973078100459357,2,1,0.018735945945946707,1.2141248208232323,0.5304351014777268,1.3185300000000097,292.2303,293.54883,2.0
1,83,1,11,39,3.379748083593916,2,1,0.01860243243242308,1.2165795426754293,0.5219434375712257,1.3084799999999746,292.9551,294.26358,3.0
1,83,1,9,39,3.3140299585824105,5,3,0.017296756756756217,1.3347331179819872,0.22309923919441124,0.650100000000009,312.25,312.9001,4.0
1,83,1,2,39,2.9150205410198042,2,1,0.010558378378382135,1.1573076841049936,0.3723717296285532,0.937780000000032,310.20297,311.14075,5.0
1,83,2,3272,39,3.476959747451253,3,2,0.006068049250422297,2.680974899963623,0.028741940656799962,0.083892822265625,299.0672607421875,299.1511535644531,1.0
1,83,2,2836,39,3.367488360013896,2,0,0.017941036739864864,1.0773978793289685,0.572010054022515,1.384368896484375,341.18865966796875,342.5730285644531,2.0
1,83,2,3020,39,3.2981943326156067,2,2,0.005524506440033784,2.8027694610778444,0.048267312798532955,0.1630859375,355.3829345703125,355.5460205078125,3.0
1,83,2,2816,39,3.0863269404969635,2,0,0.013051625844594595,1.1117328613815003,0.4780606481246743,1.17254638671875,340.00445556640625,341.177001953125,4.0
1,83,2,171,39,2.9859620510010583,4,3,0.0071477116765202705,2.0009947774185526,0.043219084691040056,0.122711181640625,315.61907958984375,315.7417907714844,5.0
1,88,1,12,147,7.474235611390403,12,1,0.04072579310344626,2.6904468790659415,0.7135448660673966,3.712190000000021,295.11255,298.82474,1.0
1,88,1,15,147,6.942955584051459,12,1,0.04897496551724081,2.3766589803413822,0.5779670261896169,3.673189999999977,297.56387,301.23706,2.0
1,88,1,11,147,6.6931790764579855,12,1,0.028808413793100153,2.7633669905291844,0.6311266161214167,2.9374599999999873,292.94864,295.8861,3.0
1,88,1,0,147,6.412758686908155,12,1,0.025947310344826027,2.9586464493751756,0.5909697675417308,2.473790000000008,292.22485,294.69864,4.0
1,88,1,14,147,5.677433528171911,20,1,0.02740855172413721,2.397421995775978,0.3460776756096936,2.296350000000018,297.28015,299.5765,5.0
1,88,2,3272,147,8.18192880501398,24,9,0.007833546605603448,6.96442072492773,0.039753495748005,0.137237548828125,299.06622314453125,299.2034606933594,1.0
1,88,2,2835,147,6.843925217547896,18,7,0.027445405105064654,5.071686203787196,0.21618220492960802,0.74456787109375,342.8656921386719,343.6102600097656,2.0
1,88,2,2853,147,6.332969729195411,26,11,0.008124200228987069,4.917794610704085,0.0625020762277634,0.245758056640625,343.37310791015625,343.6188659667969,3.0
1,88,2,2816,147,6.262991625975056,18,5,0.0259033203125,3.7450706447033375,0.3906730732172518,1.354278564453125,339.9985656738281,341.35284423828125,4.0
1,88,2,2836,147,6.163446246910358,16,3,0.0366455078125,3.118705150187337,0.4783680944871272,1.9222412109375,341.1805725097656,343.1028137207031,5.0
1,97,1,12,387,6.815962926482016,23,1,0.011966649350653245,2.0534652325548315,0.7947182166988362,3.8221100000000092,295.00772,298.82983,1.0
1,97,1,15,387,6.612242133639795,19,1,0.013978077922080672,2.0599272568332747,0.6523996169959875,3.84366,297.46524,301.3089,2.0
1,97,1,9,387,6.060506586342138,43,4,0.0200194805194787,3.3142047541584114,0.3585493588900905,1.9057000000000244,312.25,314.1557,3.0
1,97,1,11,387,5.90778547027595,15,1,0.008544649350654241,2.073767093539049,0.7035820502085902,3.039159999999981,292.84604,295.8852,4.0
1,97,1,0,387,5.428932925743518,17,0,0.006868597402598862,2.064225017857648,0.654112727923648,2.561930000000018,292.1361,294.69803,5.0
1,97,2,857,387,10.780302065348437,0,0,0.000936136617288961,1.0,2.5500358872710587,7.293792724609375,300.8454284667969,308.13922119140625,1.0
1,97,2,856,387,10.765640543788143,0,0,0.0009564288250811688,1.0,2.549671447741006,7.278076171875,300.86114501953125,308.13922119140625,2.0
1,97,2,913,387,10.627666254268433,4,0,0.0010222199675324675,1.0034549903501517,2.5352429818373556,7.083984375,301.05523681640625,308.13922119140625,3.0
1,97,2,914,387,10.620401896232847,2,0,0.0010715236911525974,1.0055952350256556,2.535872591954343,7.10137939453125,301.037841796875,308.13922119140625,4.0
1,97,2,978,387,10.496714606491194,2,0,0.0009198077313311688,1.002604690190457,2.525004191232386,6.98297119140625,301.15625,308.13922119140625,5.0
2,4,1,193,399,18.157968883712428,7,0,0.0077352493702770135,1.8177735463124083,3.1322579014595777,13.603902999999999,28.789911,42.393814,1.0
2,4,1,194,399,18.07609427370133,7,0,0.007667808564231898,1.815429125222798,3.082267974845003,13.585241999999997,28.789911,42.375153,2.0
2,4,1,123,399,15.889405221238963,1,0,0.006048806045340334,1.0411077461090197,2.6708415369714165,12.719159999999999,28.315256,41.034416,3.0
2,4,1,3,399,15.458273973877736,3,0,0.0064323652392945675,1.0487642652459426,2.240470077507819,12.800602999999995,27.345407,40.14601,4.0
2,4,1,11,399,15.221931075888767,9,0,0.005338166246851286,1.6523780614604695,2.460596034606067,11.454581999999998,31.41,42.864582,5.0
2,4,2,1464,399,14.019397015078637,3,0,0.007276290009544203,1.0407505637034893,2.8972559097050623,10.309837341308594,32.884788513183594,43.19462585449219,1.0
2,4,2,1465,399,13.490355238452162,5,0,0.007573288694136654,1.0656120463515735,2.8198881237297817,9.775169372558594,33.419464111328125,43.19463348388672,2.0
2,4,2,9,399,10.754170277309811,5,0,0.0034698659286692274,1.0753348896770527,1.556741304529586,8.48394775390625,39.41407012939453,47.89801788330078,3.0
2,4,2,1463,399,10.557304138045916,5,0,0.007737109282755449,1.2546459417242837,2.2621796238395486,7.087165832519531,36.10747146606445,43.194637298583984,4.0
2,4,2,291,399,10.189479226404938,1,0,0.005894014757286163,1.0408765614721045,1.3711409367911638,8.210968017578125,34.983699798583984,43.19466781616211,5.0
2,8,1,193,399,18.79109057615316,9,0,0.011601675062972099,2.114605074794908,3.2105456412354543,13.821997,28.789911,42.611908,1.0
2,8,1,194,399,18.758342528360885,9,0,0.011115924433249222,2.1171735576527744,3.1960316979213745,13.802935000000002,28.789911,42.592846,2.0
2,8,1,11,399,16.11403693555905,7,0,0.006865188916876496,1.9549918265686328,2.534088677525868,12.016372999999998,31.41,43.426373,3.0
2,8,1,123,399,16.075248679938024,5,0,0.0053771738035264804,1.0448755833237027,2.787073192684039,12.703923999999997,28.315256,41.01918,4.0
2,8,1,12,399,15.716632397665961,9,0,0.006981279596977264,1.9614693201601503,2.4956908973293843,11.596083999999998,31.620579,43.216663,5.0
2,8,2,1464,399,14.321307476638376,5,0,0.005855819740583657,1.040905038431027,3.1078153666777815,10.324619293212884,32.884788513183594,43.20940780639648,1.0
2,8,2,1465,399,13.789747172013435,7,0,0.006502992260065691,1.0587474092855413,3.0342543749373183,9.78995132446289,33.419464111328125,43.209415435791016,2.0
2,8,2,9,399,11.04583333177192,7,0,0.003947029786386321,1.1154223717308702,1.6166252508130274,8.650115966796875,39.41407012939453,48.064186096191406,3.0
2,8,2,1463,399,10.816301192060676,9,0,0.006410651603333739,1.2534874764533905,2.4193276550670118,7.101947784423828,36.10747146606445,43.20941925048828,4.0
2,8,2,1850,399,10.427302493247286,9,0,0.004961989088082601,1.2721327040115846,1.5740336944571407,7.818656921386719,38.6334342956543,46.452091217041016,5.0
2,17,1,193,399,20.226539299789245,5,0,0.006106881612090723,1.5372337513729302,4.774531173623118,13.974673,28.789911,42.764584,1.0
2,17,1,194,399,20.199140375155043,5,0,0.0065563425692693805,1.537013225562852,4.76627159486533,13.956078999999999,28.789911,42.74599,2.0
2,17,1,123,399,18.878844310347606,1,0,0.005644682619647456,1.0747606625951691,4.603478631451328,13.314675999999995,28.315256,41.629932,3.0
2,17,1,3,399,18.21583088442533,1,0,0.004361198992443334,1.071771133538818,4.150747144310337,13.210743,27.345407,40.55615,4.0
2,17,1,2,399,17.83526909160399,3,0,0.00440668261964738,1.0735646750795194,4.122666694274219,12.798669999999998,28.838373,41.637043,5.0
2,17,2,1464,399,16.244711482611507,1,0,0.00789967111736486,1.0694179989846793,4.19577997989438,10.970840454101555,32.884788513183594,43.85562896728515,1.0
2,17,2,1465,399,15.628985427789663,7,0,0.008280362530379283,1.092861268084422,4.0099383659422205,10.436172485351562,33.419464111328125,43.85563659667969,2.0
2,17,2,291,399,12.236926268624783,1,0,0.002724308811447003,1.0858338059454098,2.4939528160506415,8.871944427490234,34.983699798583984,43.85564422607422,3.0
2,17,2,292,399,12.214015264419311,1,0,0.0034692797913059596,1.0861935413673047,2.502075833650132,8.834960937500007,35.020687103271484,43.85564804077149,4.0
2,17,2,9,399,12.19908283779713,1,0,0.002192009606349396,1.1202406093959945,2.48055374032668,8.80929183959961,39.41407012939453,48.22336196899414,5.0
2,18,1,194,51,8.098912899354156,3,0,0.026193591836734618,1.3836062375582316,1.6062739622530635,4.674778000000003,37.338806,42.013584,1.0
2,18,1,193,51,8.071312501385885,3,0,0.028464510204081105,1.3093324563753321,1.6527317808247681,4.673732000000001,37.35949,42.033222,2.0
2,18,1,196,51,7.217150848701511,2,0,0.019995142857142875,1.016932508107818,1.764770966352504,4.073230000000002,39.47858,43.55181,3.0
2,18,1,195,51,7.024460957326935,2,0,0.018989530612244742,1.0193303753230063,1.7030944154806962,3.946120999999998,39.483074,43.429195,4.0
2,18,1,25,51,6.4942434851424995,1,0,0.03134687755101972,1.545150975142938,0.8935387149384207,3.941576000000005,38.16184,42.103416,5.0
2,18,2,1463,51,7.629550570597629,1,0,0.039828709193638394,1.0005909899362857,1.691747627434646,4.7442474365234375,37.05253601074219,41.796783447265625,1.0
2,18,2,1464,51,7.6272362633291975,1,0,0.03996767316545759,1.0005919820217635,1.6910163596312067,4.742740631103516,37.05399703979492,41.79673767089844,2.0
2,18,2,1465,51,7.62722816220999,1,0,0.04000169403699009,1.0005911776983643,1.6910106137472944,4.742740631103516,37.05400848388672,41.796749114990234,3.0
2,18,2,1466,51,7.56812195074886,1,0,0.03993341874103157,1.0005978505000093,1.6783568114640282,4.696186065673828,37.10062789916992,41.79681396484375,4.0
2,18,2,577,51,4.368087241630417,8,6,0.004840305873326038,3.084869665587286,0.034143075403222464,0.11897659301757812,46.535057067871094,46.65403366088867,5.0
2,22,1,78,51,9.320137878721818,1,0,0.030218693877550898,1.6875082160647932,1.9343618450643942,5.378183,35.755527,41.13371,1.0
2,22,1,58,51,9.263357968837322,1,0,0.03460491836734698,1.6807600936328306,1.7936574231023696,5.511741999999998,34.767715,40.279457,2.0
2,22,1,103,51,9.239600419998492,1,0,0.06075614285714277,1.871707166955412,1.7860155653732368,5.264160000000004,35.1562,40.42036,3.0
2,22,1,87,51,8.904750646037792,1,0,0.036244122448979586,1.7334460618289984,1.8697543343058072,4.970645000000005,36.869015,41.83966,4.0
2,22,1,79,51,8.87011577988297,1,0,0.060355448979591685,1.7863343552861939,1.7429876626161942,5.036762000000003,35.424515,40.461277,5.0
2,22,2,3261,51,3.8809172225541326,6,1,0.004939098747409265,3.0541395305251413,0.042449996242168726,0.16283416748047586,37.942962646484375,38.10579681396485,1.0
2,22,2,1982,51,3.7553010797446356,4,1,0.001720194913902191,3.178495804250647,0.014548746837115156,0.048641204833984375,45.64938735961914,45.698028564453125,2.0
2,22,2,3411,51,3.7400760136848494,5,1,0.009559164241868623,2.65065595056864,0.11469188383460495,0.340789794921875,37.749881744384766,38.09067153930664,3.0
2,22,2,1465,51,3.6518985931390695,1,0,0.007191249302455357,1.8746048472075876,0.3515341613109087,1.2923927307128977,34.997222900390625,36.28961563110352,4.0
2,22,2,1464,51,3.6518380013067047,1,0,0.007188680220623405,1.8746808202881695,0.3515217721735256,1.2922630310058594,34.99735641479492,36.28961944580078,5.0
2,29,1,194,51,8.071313469679527,1,0,0.020727510204082044,1.4333664921796303,1.6416321289386904,4.754890000000003,37.25691,42.0118,1.0
2,29,1,193,51,8.048787257748828,1,0,0.021880489795918542,1.3584497177059889,1.6893664509730468,4.758513999999998,37.272892,42.031406,2.0
2,29,1,196,51,7.231068242355485,3,0,0.019217734693877064,1.0085116200793143,1.7526999946372641,4.004877999999998,39.47334,43.478218,3.0
2,29,1,195,51,7.040886861277413,3,0,0.018288938775510345,1.009708387692476,1.6912359556842722,3.881592000000005,39.47763,43.359222,4.0
2,29,1,191,51,6.241956092099063,1,0,0.013534877551019288,1.3461421535842417,1.1129144977506298,3.6183400000000034,39.05012,42.66846,5.0
2,29,2,1463,51,7.17495651698526,1,0,0.03043692452566979,1.0013246330674315,1.4675635340046784,4.555866241455078,37.245887756347656,41.801753997802734,1.0
2,29,2,1465,51,7.172222858000091,1,0,0.03081457955496652,1.00132523449195,1.4669143947198975,4.553798675537109,37.247920989990234,41.801719665527344,2.0
2,29,2,1464,51,7.172216041988151,1,0,0.030701462103396335,1.0013260799635433,1.466928040923696,4.55377197265625,37.2479362487793,41.80170822143555,3.0
2,29,2,1466,51,7.086694361536445,1,0,0.03134201984016277,1.001346963032591,1.453128175898108,4.480339050292969,37.32144546508789,41.80178451538086,4.0
2,29,2,1206,51,3.682671494784858,4,3,0.009346786810427296,3.043156199677939,0.04418333892852812,0.17766952514648438,51.514495849609375,51.69216537475586,5.0
2,31,1,78,51,9.363159015869913,1,0,0.049224346938774984,1.8118238035745449,1.77701950077507,5.478068,35.791492,41.26956,1.0
2,31,1,58,51,9.206990389553185,1,0,0.045605959183673814,1.8216601707812357,1.6538839539563346,5.4637150000000005,34.882812,40.346527,2.0
2,31,1,103,51,9.17758352759048,1,0,0.0545407551020411,1.9650412755061262,1.695309780606257,5.205024000000002,35.160526,40.36555,3.0
2,31,1,87,51,9.022554851924543,1,1,0.05308428571428567,1.8267417638717913,1.712928377380977,5.187055000000001,36.88737,42.074425,4.0
2,31,1,79,51,8.740257573824447,1,0,0.052327795918367635,1.8370760551159802,1.6154158579055513,5.006605999999998,35.47878,40.485386,5.0
2,31,2,4153,51,4.465591923008356,7,4,0.011672506527024873,3.0527553079244028,0.06883272191908427,0.20608139038085938,40.57284164428711,40.77892303466797,1.0
2,31,2,1982,51,4.320309660813243,5,2,0.004455099300462228,3.5185639424683988,0.014921372387929628,0.06842803955078125,45.64784622192383,45.71627426147461,2.0
2,31,2,4287,51,4.2153631907706215,7,4,0.011698197345344098,2.874079516422596,0.07645779412008157,0.22845077514648438,40.57284164428711,40.801292419433594,3.0
2,31,2,193,51,4.189341781568291,5,2,0.0030365768744021046,3.351248281672653,0.030189050753562995,0.08602523803710938,40.49883270263672,40.58485794067383,4.0
2,31,2,1466,51,4.136811598492038,5,2,0.01635298437001754,3.0450405004179757,0.09208251479435031,0.26467132568359375,37.26826095581055,37.53293228149414,5.0
2,35,1,193,399,18.893142243262563,13,0,0.008954680100755705,1.715627711520124,3.7282336546206873,13.628195000000002,28.789911,42.418106,1.0
2,35,1,194,399,18.83528801426304,13,0,0.008607408060453564,1.7056576779150068,3.70449075257652,13.608675000000002,28.789911,42.398586,2.0
2,35,1,123,399,16.95358537469955,9,0,0.006769629722921927,1.200858284304379,3.69198669477655,12.188036,28.315256,40.503292,3.0
2,35,1,3,399,16.39172021059824,13,0,0.007441508816121085,1.2299011200779988,3.159315346668061,12.213702999999995,27.345407,39.55911,4.0
2,35,1,2,399,16.061081115108138,13,0,0.007384833753148773,1.2578639219005368,3.2052186658028687,11.752500999999999,28.838373,40.590874,5.0
2,35,2,1464,399,14.896195911011162,11,0,0.00638837838353067,1.082173473089333,3.859413903868844,9.79031753540039,32.884788513183594,42.675106048583984,1.0
2,35,2,1465,399,14.228691538770628,13,0,0.007276097833359572,1.108392857805237,3.670257544682061,9.255649566650384,33.419464111328125,42.67511367797851,2.0
2,35,2,9,399,11.119605083714962,1,0,0.0025179596331618174,1.0721204925534114,1.8840167205897782,8.495048522949219,39.41407012939453,47.90911865234375,3.0
2,35,2,1463,399,10.952431859307069,15,0,0.007046975777191203,1.4818394455154336,2.667286455986469,6.567653656005859,36.10747146606445,42.67512512207031,4.0
2,35,2,1850,399,10.519444431113705,9,0,0.0027521743582241457,1.115040022931601,1.9071948245072345,7.638843536376953,38.6334342956543,46.27227783203125,5.0
2,37,1,196,51,8.23653502868677,3,0,0.018322183673469408,1.016350157152484,1.9857908020437558,4.762889999999999,38.66277,43.42566,1.0
2,37,1,195,51,7.990902871181157,3,0,0.01729559183673458,1.0191941250589596,1.9139220697140866,4.5919779999999975,38.70743,43.299408,2.0
2,37,1,100,51,6.10604203297501,1,0,0.011396367346939069,1.0526438731892367,1.178997282767395,3.733027,42.99294,46.725967,3.0
2,37,1,130,51,6.074228017804826,1,0,0.014263102040816197,1.0718160581828922,1.189274442636318,3.6622450000000057,43.16448,46.826725,4.0
2,37,1,47,51,5.645972104507249,1,0,0.012450530612245176,1.1608219800166941,1.1976373105312186,3.0872770000000003,38.66278,41.750057,5.0
2,37,2,1465,51,8.182478048133232,1,0,0.030696012535873726,1.0013054898969211,1.8869087260473567,5.075588226318359,36.19142150878906,41.26700973510742,1.0
2,37,2,1464,51,8.182321887329495,1,0,0.030685969761439443,1.0013062699454192,1.8868653877210362,5.075477600097656,36.1915168762207,41.26699447631836,2.0
2,37,2,1463,51,8.069248024529074,2,0,0.040414148447464486,1.1288780815025994,1.854246224470605,4.73138427734375,36.535648345947266,41.267032623291016,3.0
